path,epoch,train_loss,train_action_accuracy,train_route_accuracy,valid_loss,valid_action_accuracy,valid_route_accuracy,seconds_per_epoch,study_name,trial_number,config_hash,n_epochs,gradient_norm,learning_rate,is_best,epochs_without_improvement,n_lr_reductions,best_valid_route_accuracy,elapsed_seconds,timestamp
hypertune-standard-v2-dropout-details/trial_001/train_progress.jsonl,99,0.014276353510936271,0.3546886628628132,0.0838195891634415,0.047464111170103386,0.33202787243782106,0.07808319143760642,71.08361482620239,,,,,,,,,,,,
hypertune-standard-v2-dropout-details/trial_002/train_progress.jsonl,99,0.02554873206518647,0.3226494666335897,0.07036320333432569,0.06232913495438506,0.30374853771425664,0.0640963269277548,40.41113090515137,,,,,,,,,,,,
hypertune-standard-v2-dropout-details/trial_003/train_progress.jsonl,99,0.18376030287507808,0.25517241379310346,0.044700803810657934,0.183656913423261,0.25130969940491327,0.042568718073461444,26.67503261566162,,,,,,,,,,,,
hypertune-standard-v2-dropout-details/trial_004/train_progress.jsonl,99,0.05057524313980883,0.28324857355494915,0.052307234295921406,0.08794848193493925,0.27145109607853113,0.0475553393334955,22.893221378326416,,,,,,,,,,,,
hypertune-standard-v2-dropout-details/trial_005/train_progress.jsonl,1,0.4104522554711862,0.21985859588191517,0.04133670735337898,0.325054765325184,0.2516657341945984,0.05144733641449769,38.67414903640747,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_000/train_progress.jsonl,99,0.02811052977234464,0.27015778896965786,0.043078297112235785,0.057754614390432835,0.26424870466321243,0.044879591340306495,53.43315601348877,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_001/train_progress.jsonl,99,0.03996427627774238,0.2987384325303297,0.058350699612980055,0.07804536662071712,0.29127298587828915,0.0581367063974702,31.137083530426025,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_002/train_progress.jsonl,99,0.06780733538537541,0.30106433125759796,0.06299493896993152,0.10323115493091502,0.29660672559179113,0.06190707856969107,40.44530725479126,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_003/train_progress.jsonl,99,0.5847998164368399,0.19126330414072,0.03127418874665079,0.5503581863965175,0.19424972061363405,0.028825103381172463,12.151267290115356,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_004/train_progress.jsonl,99,0.04069936164005688,0.30343984915771455,0.06047930931824948,0.09155169932186141,0.30163568017880726,0.06385307711019217,24.834472179412842,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_005/train_progress.jsonl,14,0.2516537523179343,0.2684521299029945,0.050104197677880324,0.26168162173541015,0.26445189474753633,0.04877158842130869,24.458365201950073,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_006/train_progress.jsonl,199,0.018383846664095694,0.30161634455553626,0.057829711223578446,0.07412791622499394,0.29655592807071013,0.05983945512040866,21.918256759643555,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_007/train_progress.jsonl,99,0.14946513298447384,0.2950604113429429,0.059675498660315573,0.17783986164848933,0.29198415117342275,0.061785453660909755,18.76653552055359,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_008/train_progress.jsonl,98,0.023859094826603366,0.3050028531024388,0.06405180113128907,0.08146172060898339,0.2986894239561109,0.06056920457309657,17.406489372253418,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_009/train_progress.jsonl,99,0.4040456591456225,0.24413253281067804,0.04629353974397142,0.41069643465123434,0.24093264248704663,0.046217465336901,24.319992780685425,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_010/train_progress.jsonl,99,0.089019507578941,0.25364700920435657,0.040726406668651384,0.12631344001076017,0.2502793863659453,0.03879834590124057,37.05804705619812,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_011/train_progress.jsonl,99,0.030851315724606993,0.24911305728533506,0.03579934504316761,0.0688726963013295,0.2431169358935284,0.03332522500608125,51.8591570854187,,,,,,,,,,,,
hypertune-standard-v2-lr0005/trial_012/train_progress.jsonl,31,0.037324885125130866,0.2910536631354355,0.05421256326287586,0.0840695505066551,0.28837752717667375,0.055460958404281196,31.561854124069214,,,,,,,,,,,,
hypertune-sunday-optuna-12trials-200epochs-4patience/trial_001/train_progress.jsonl,199,0.09536115952174772,0.32047001734492336,0.09383941344778254,0.10501497371920518,0.3161955883586346,0.09492726594554271,23.40042805671692,,,,,,,,,,,,
hypertune-tiny/trial_000/train_progress.jsonl,19,0.011950293595542793,0.2524338035511976,0.06064467095851216,0.050334206266727834,0.23601442589952193,0.05315180902648266,7.918654680252075,,,,,,,,,,,,
hypertune-tiny/trial_001/train_progress.jsonl,1,0.16416397927836937,0.09447468944566427,0.006057761087267525,0.12685669501799912,0.10215549777740501,0.00876538604998135,8.74356198310852,,,,,,,,,,,,
hypertune-tiny/trial_002/train_progress.jsonl,0,0.22635597659444268,0.06608115017896352,0.0029953505007153077,0.10112120441737629,0.00821940786714753,0.0003729951510630362,118.73568534851074,,,,,,,,,,,,
hypertune_rsynced_from_taco/trial_000/train_progress.jsonl,31,0.00890178091834638,0.2399314223839745,0.052865701001430614,0.05025165448924305,0.23978864379770193,0.05277881387541962,9.008620500564575,,,,,,,,,,,,
